商品ID,类别ID,门店编号,单价,销量,成交时间,订单ID
30020137,915030102,CDLG,5.58,2.836,2017/1/3 7:52,20170103CDLG000410056370
30001302,931020102,CDLG,7.52,1,2017/1/3 7:52,20170103CDLG000410056370
29989059,922000003,CDLG,1.98,1.162,2017/1/3 7:52,20170103CDLG000410056370
29989059,922000003,CDLG,1.98,1.263,2017/1/3 7:52,20170103CDLG000410056370
29989059,922000003,CDLG,1.98,1.566,2017/1/3 7:52,20170103CDLG000410056370
30040629,922000005,CDLG,15.55,0.182,2017/1/3 7:52,20170103CDLG000410056370
30023041,923000006,CDLG,3.2,1.229,2017/1/3 7:53,20170103CDLG000410056371
29989049,922000001,CDLG,1.98,0.556,2017/1/3 7:53,20170103CDLG000410056371
29989540,924020000,CDLG,11.58,0.393,2017/1/3 7:53,20170103CDLG000410056371
29989540,924020000,CDLG,11.58,0.602,2017/1/3 7:53,20170103CDLG000410056371
30040629,922000005,CDLG,15.58,0.213,2017/1/3 7:53,20170103CDLG000410056371
29989085,922000002,CDLG,1.18,1.61,2017/1/3 7:55,20170103CDLG000410056372
29989061,922000000,CDLG,5.6,0.418,2017/1/3 7:55,20170103CDLG000410056373
30214802,925090000,CDLG,27.43,1.701,2017/1/3 7:55,20170103CDLG000410056373
29989098,922000001,CDLG,2.28,2.346,2017/1/3 7:55,20170103CDLG000410056373
29989105,922000000,CDLG,2.8,1.05,2017/1/3 7:55,20170103CDLG000410056373
29989116,922000002,CDLG,2.4,1.007,2017/1/3 7:55,20170103CDLG000410056374
29989071,922000002,CDLG,3.4,0.476,2017/1/3 7:55,20170103CDLG000410056374
30040629,922000005,CDLG,15.62,0.1,2017/1/3 7:55,20170103CDLG000410056374
29989105,922000000,CDLG,2.8,1.572,2017/1/3 7:56,20170103CDLG000410056375
30214809,925090000,CDLG,31.41,1.498,2017/1/3 7:56,20170103CDLG000410056375
29989049,922000001,CDLG,1.98,0.657,2017/1/3 7:57,20170103CDLG000410056376
29989085,922000002,CDLG,1.18,1.186,2017/1/3 7:57,20170103CDLG000410056376
29989059,922000003,CDLG,1.98,0.909,2017/1/3 7:57,20170103CDLG000410056376
29989091,922000000,CDLG,4.2,0.546,2017/1/3 7:58,20170103CDLG000410056377
29989061,922000000,CDLG,5.62,0.05,2017/1/3 8:04,20170103CDLG000410056379
30000850,930020100,CDLG,7.22,1,2017/1/3 8:04,20170103CDLG000410056379
30000850,930020100,CDLG,7.22,1,2017/1/3 8:04,20170103CDLG000410056379
30000850,930020100,CDLG,7.22,1,2017/1/3 8:04,20170103CDLG000410056379
30023201,922000002,CDLG,8.79,0.349,2017/1/3 8:04,20170103CDLG000410056379
30102549,930010005,CDLG,7.52,1,2017/1/3 8:04,20170103CDLG000410056379
30102549,930010005,CDLG,7.52,1,2017/1/3 8:04,20170103CDLG000410056379
30173848,920090000,CDLG,1.3,1,2017/1/3 8:04,20170103CDLG000410056379
29989059,922000003,CDLG,1.98,1.364,2017/1/3 8:04,20170103CDLG000410056379
29989540,924020000,CDLG,11.59,0.376,2017/1/3 8:04,20170103CDLG000410056380
29989157,923000000,CDLG,5.6,1.539,2017/1/3 8:04,20170103CDLG000410056380
30010045,911000000,CDLG,5.52,1,2017/1/3 8:05,20170103CDLG000410056381
30195948,930020502,CDLG,9.52,1,2017/1/3 8:05,20170103CDLG000410056381
30195948,930020502,CDLG,9.52,1,2017/1/3 8:05,20170103CDLG000410056381
30214818,925090000,CDLG,47.36,0.34,2017/1/3 8:05,20170103CDLG000410056381
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:05,20170103CDLG000410056381
29989071,922000002,CDLG,3.4,1.482,2017/1/3 8:05,20170103CDLG000410056381
30173849,920090000,CDLG,0.5,2,2017/1/3 8:05,20170103CDLG000410056381
29989059,922000003,CDLG,1.98,1.061,2017/1/3 8:08,20170103CDLG000410056382
29989059,922000003,CDLG,1.98,1.616,2017/1/3 8:08,20170103CDLG000410056382
30214802,925090000,CDLG,27.4,0.45,2017/1/3 8:10,20170103CDLG000410056384
29989538,924020002,CDLG,12.61,0.231,2017/1/3 8:10,20170103CDLG000410056384
30214804,925090000,CDLG,33.4,0.739,2017/1/3 8:10,20170103CDLG000410056384
30214802,925090000,CDLG,27.42,0.885,2017/1/3 8:10,20170103CDLG000410056385
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:10,20170103CDLG000410056385
29989059,922000003,CDLG,1.98,1.566,2017/1/3 8:10,20170103CDLG000410056385
30214809,925090000,CDLG,31.43,1.446,2017/1/3 8:10,20170103CDLG000410056385
29989073,922000002,CDLG,4.8,0.405,2017/1/3 8:12,20170103CDLG000410056386
29989059,922000003,CDLG,1.98,1.061,2017/1/3 8:12,20170103CDLG000410056386
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:12,20170103CDLG000410056386
29989091,922000000,CDLG,4.2,0.546,2017/1/3 8:14,20170103CDLG000410056388
29989049,922000001,CDLG,1.98,0.606,2017/1/3 8:14,20170103CDLG000410056388
29989073,922000002,CDLG,4.79,0.599,2017/1/3 8:14,20170103CDLG000410056388
29989072,922000002,CDLG,0.78,0.641,2017/1/3 8:14,20170103CDLG000410056388
29989085,922000002,CDLG,1.18,0.763,2017/1/3 8:14,20170103CDLG000410056388
30023192,922000000,CDLG,9.62,0.1,2017/1/3 8:14,20170103CDLG000410056388
29989059,922000003,CDLG,1.98,0.96,2017/1/3 8:14,20170103CDLG000410056388
29989059,922000003,CDLG,1.98,2.02,2017/1/3 8:14,20170103CDLG000410056388
29989071,922000002,CDLG,3.4,0.9,2017/1/3 8:14,20170103CDLG000410056388
29989060,922000000,CDLG,9.63,0.08,2017/1/3 8:14,20170103CDLG000410056388
29989105,922000000,CDLG,2.8,1.226,2017/1/3 8:14,20170103CDLG000410056388
30026255,915030104,CDLG,4,10,2017/1/3 8:14,20170103CDLG000410056389
30173850,920090000,CDLG,10.61,0.191,2017/1/3 8:14,20170103CDLG000410056389
30184351,915000106,CDLG,15.58,0.47,2017/1/3 8:14,20170103CDLG000410056389
30023041,923000006,CDLG,3.2,2.877,2017/1/3 8:14,20170103CDLG000410056389
30165699,915020003,CDLG,7.12,0.92,2017/1/3 8:14,20170103CDLG000410056389
30165699,915020003,CDLG,7.12,0.947,2017/1/3 8:14,20170103CDLG000410056389
30026352,920000202,CDLG,5.22,0.946,2017/1/3 8:14,20170103CDLG000410056389
29989059,922000003,CDLG,1.98,1.566,2017/1/3 8:14,20170103CDLG000410056389
29989059,922000003,CDLG,1.98,1.717,2017/1/3 8:14,20170103CDLG000410056389
30072111,923000006,CDLG,2,1,2017/1/3 8:14,20170103CDLG000410056389
29989059,922000003,CDLG,1.98,2.424,2017/1/3 8:17,20170103CDLG000410056390
29989157,923000000,CDLG,5.6,2.391,2017/1/3 8:17,20170103CDLG000410056390
30214809,925090000,CDLG,31.42,1.051,2017/1/3 8:17,20170103CDLG000410056390
30214809,925090000,CDLG,38.8,2.254,2017/1/3 8:17,20170103CDLG000410056390
30062372,924010200,CDLG,26.39,0.452,2017/1/3 8:18,20170103CDLG000410056391
30031874,915030401,CDLG,5.62,1.617,2017/1/3 8:18,20170103CDLG000410056391
30031874,915030401,CDLG,5.62,1.667,2017/1/3 8:18,20170103CDLG000410056391
29989059,922000003,CDLG,1.98,2.576,2017/1/3 8:18,20170103CDLG000410056391
30214809,925090000,CDLG,31.42,2.683,2017/1/3 8:18,20170103CDLG000410056391
29989534,924020002,CDLG,39.62,0.45,2017/1/3 8:20,20170103CDLG000410056392
30151325,924000000,CDLG,33.51,0.239,2017/1/3 8:20,20170103CDLG000410056392
30151325,924000000,CDLG,33.57,0.268,2017/1/3 8:20,20170103CDLG000410056392
29989099,922000008,CDLG,1.58,0.949,2017/1/3 8:20,20170103CDLG000410056393
29989059,922000003,CDLG,1.98,1.364,2017/1/3 8:20,20170103CDLG000410056393
30165699,915020003,CDLG,7.12,0.827,2017/1/3 8:21,20170103CDLG000410056394
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:21,20170103CDLG000410056394
30010045,911000000,CDLG,5.52,1,2017/1/3 8:23,20170103CDLG000410056395
29989073,922000002,CDLG,4.8,0.405,2017/1/3 8:23,20170103CDLG000410056395
29989059,922000003,CDLG,1.98,0.96,2017/1/3 8:23,20170103CDLG000410056395
29989082,922000000,CDLG,8.79,0.24,2017/1/3 8:23,20170103CDLG000410056395
30006040,915010000,CDLG,9.58,0.974,2017/1/3 8:23,20170103CDLG000410056395
29989072,922000002,CDLG,0.78,1.795,2017/1/3 8:25,20170103CDLG000410056396
29989059,922000003,CDLG,1.98,1.162,2017/1/3 8:25,20170103CDLG000410056396
29989059,922000003,CDLG,1.98,1.364,2017/1/3 8:25,20170103CDLG000410056396
29989076,922000006,CDLG,3.58,0.726,2017/1/3 8:28,20170103CDLG000410056397
29989072,922000002,CDLG,0.78,2.308,2017/1/3 8:28,20170103CDLG000410056397
29989073,922000002,CDLG,4.8,0.27,2017/1/3 8:29,20170103CDLG000410056398
29989072,922000002,CDLG,0.78,1.026,2017/1/3 8:29,20170103CDLG000410056398
30023195,922000001,CDLG,1.98,0.404,2017/1/3 8:29,20170103CDLG000410056398
30173848,920090000,CDLG,1.3,1,2017/1/3 8:29,20170103CDLG000410056398
29989056,922000001,CDLG,5.6,0.518,2017/1/3 8:29,20170103CDLG000410056398
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:29,20170103CDLG000410056398
30022287,914090002,CDLG,47.82,1,2017/1/3 8:30,20170103CDLG000410056399
29989059,922000003,CDLG,1.98,1.566,2017/1/3 8:32,20170103CDLG000410056400
29989157,923000000,CDLG,5.6,0.853,2017/1/3 8:32,20170103CDLG000410056400
30214804,925090000,CDLG,33.37,0.368,2017/1/3 8:32,20170103CDLG000410056400
29989152,923000001,CDLG,5.6,0.97,2017/1/3 8:32,20170103CDLG000410056400
29999817,930000201,CDLG,11.52,1,2017/1/3 8:33,20170103CDLG000410056401
30127321,931080000,CDLG,3.52,1,2017/1/3 8:33,20170103CDLG000410056401
30022232,960000000,CDLG,0.3,1,2017/1/3 8:33,20170103CDLG000410056401
30166776,930010000,CDLG,19.52,1,2017/1/3 8:33,20170103CDLG000410056401
29999817,930000201,CDLG,11.52,1,2017/1/3 8:35,20170103CDLG000410056402
30179545,915000106,CDLG,67.15,0.271,2017/1/3 8:35,20170103CDLG000410056402
30204253,930010002,CDLG,69.52,1,2017/1/3 8:35,20170103CDLG000410056402
29990839,930000100,CDLG,27.52,1,2017/1/3 8:35,20170103CDLG000410056402
30077396,930000202,CDLG,16.42,1,2017/1/3 8:35,20170103CDLG000410056402
30214809,925090000,CDLG,31.42,1.348,2017/1/3 8:35,20170103CDLG000410056402
30214809,925090000,CDLG,31.42,1.399,2017/1/3 8:35,20170103CDLG000410056402
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:37,20170103CDLG000410056403
29989059,922000003,CDLG,1.98,1.818,2017/1/3 8:37,20170103CDLG000410056403
29989059,922000003,CDLG,1.98,1.111,2017/1/3 8:37,20170103CDLG000410056404
29989059,922000003,CDLG,1.98,1.111,2017/1/3 8:38,20170103CDLG000410056405
30006041,915010000,CDLG,7.58,1.495,2017/1/3 8:38,20170103CDLG000410056406
29989059,922000003,CDLG,1.98,1.061,2017/1/3 8:38,20170103CDLG000410056406
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:38,20170103CDLG000410056406
30179558,915000100,CDLG,47.39,0.494,2017/1/3 8:38,20170103CDLG000410056406
29989059,922000003,CDLG,1.98,0.808,2017/1/3 8:39,20170103CDLG000410056407
29989059,922000003,CDLG,1.98,1.01,2017/1/3 8:39,20170103CDLG000410056407
30214809,925090000,CDLG,31.43,1.466,2017/1/3 8:39,20170103CDLG000410056408
29989059,922000003,CDLG,1.98,1.869,2017/1/3 8:40,20170103CDLG000410056409
29989059,922000003,CDLG,1.98,2.525,2017/1/3 8:40,20170103CDLG000410056410
29989059,922000003,CDLG,1.98,2.677,2017/1/3 8:40,20170103CDLG000410056410
29989059,922000003,CDLG,1.98,1.616,2017/1/3 8:41,20170103CDLG000410056411
30006314,915030306,CDLG,10.62,0.682,2017/1/3 8:41,20170103CDLG000410056412
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:41,20170103CDLG000410056412
30207518,938030000,CDLG,12.52,1,2017/1/3 8:41,20170103CDLG000410056413
29989057,922000001,CDLG,2.38,0.546,2017/1/3 8:41,20170103CDLG000410056413
30022232,960000000,CDLG,0.3,1,2017/1/3 8:41,20170103CDLG000410056413
29989540,924020000,CDLG,11.58,0.627,2017/1/3 8:41,20170103CDLG000410056413
30151329,924000000,CDLG,29.58,0.504,2017/1/3 8:41,20170103CDLG000410056413
30174439,931060206,CDLG,5.52,1,2017/1/3 8:41,20170103CDLG000410056413
30151325,924000000,CDLG,33.56,0.33,2017/1/3 8:41,20170103CDLG000410056413
30031870,915030401,CDLG,6.58,1.365,2017/1/3 8:44,20170103CDLG000410056414
30179520,915000100,CDLG,77.4,0.162,2017/1/3 8:44,20170103CDLG000410056414
29989059,922000003,CDLG,1.98,1.515,2017/1/3 8:44,20170103CDLG000410056414
29989059,922000003,CDLG,1.98,1.111,2017/1/3 8:44,20170103CDLG000410056415
30006205,915000003,CDLG,59.49,0.152,2017/1/3 8:44,20170103CDLG000410056415
30165691,931060121,CDLG,3.52,1,2017/1/3 8:45,20170103CDLG000410056416
30113909,930020001,CDLG,9.52,1,2017/1/3 8:45,20170103CDLG000410056417
30113909,930020001,CDLG,9.52,1,2017/1/3 8:45,20170103CDLG000410056417
30214809,925090000,CDLG,31.41,1.237,2017/1/3 8:45,20170103CDLG000410056417
29999817,930000201,CDLG,11.52,1,2017/1/3 8:46,20170103CDLG000410056418
29999817,930000201,CDLG,11.52,1,2017/1/3 8:46,20170103CDLG000410056418
29989049,922000001,CDLG,1.98,0.404,2017/1/3 8:46,20170103CDLG000410056418
30022232,960000000,CDLG,0.3,1,2017/1/3 8:46,20170103CDLG000410056418
29989072,922000002,CDLG,0.78,0.769,2017/1/3 8:46,20170103CDLG000410056418
29989058,922000001,CDLG,1.98,2.02,2017/1/3 8:46,20170103CDLG000410056418
29989059,922000003,CDLG,1.98,1.111,2017/1/3 8:46,20170103CDLG000410056418
30141351,930010005,CDLG,4.52,1,2017/1/3 8:47,20170103CDLG000410056419
29989116,922000002,CDLG,2.4,1.079,2017/1/3 8:47,20170103CDLG000410056419
30182717,930020502,CDLG,10.52,1,2017/1/3 8:47,20170103CDLG000410056419
30113909,930020001,CDLG,9.52,1,2017/1/3 8:47,20170103CDLG000410056419
30020269,923000101,CDLG,7.6,1.266,2017/1/3 8:50,20170103CDLG000410056421
29989061,922000000,CDLG,5.62,0.1,2017/1/3 8:50,20170103CDLG000410056421
30020336,924000005,CDLG,19.59,0.651,2017/1/3 8:50,20170103CDLG000410056421
29989073,922000002,CDLG,4.8,0.367,2017/1/3 8:50,20170103CDLG000410056421
29989064,922000000,CDLG,9.58,0.261,2017/1/3 8:50,20170103CDLG000410056421
29989540,924020000,CDLG,11.57,0.435,2017/1/3 8:50,20170103CDLG000410056421
30023192,922000000,CDLG,9.62,0.12,2017/1/3 8:50,20170103CDLG000410056421
29989056,922000001,CDLG,5.6,0.435,2017/1/3 8:50,20170103CDLG000410056421
29989231,924000005,CDLG,43.56,0.503,2017/1/3 8:50,20170103CDLG000410056421
30151329,924000000,CDLG,29.62,0.42,2017/1/3 8:50,20170103CDLG000410056421
29989060,922000000,CDLG,9.63,0.08,2017/1/3 8:50,20170103CDLG000410056421
30092006,910020300,CDLG,2,1,2017/1/3 8:50,20170103CDLG000410056421
30091737,912060004,CDLG,31.13,0.165,2017/1/3 8:50,20170103CDLG000410056422
29989140,923000006,CDLG,7.61,0.338,2017/1/3 8:50,20170103CDLG000410056422
29989157,923000000,CDLG,5.6,1.204,2017/1/3 8:50,20170103CDLG000410056422
30107248,931050100,CDLG,35.52,1,2017/1/3 8:50,20170103CDLG000410056422
29989105,922000000,CDLG,2.8,0.566,2017/1/3 8:50,20170103CDLG000410056422
30013184,931060400,CDLG,5.52,1,2017/1/3 8:50,20170103CDLG000410056422
30144187,912060303,CDLG,33.14,0.179,2017/1/3 8:50,20170103CDLG000410056422
29989073,922000002,CDLG,4.8,0.811,2017/1/3 8:51,20170103CDLG000410056423
29989058,922000001,CDLG,1.98,1.566,2017/1/3 8:51,20170103CDLG000410056423
30023177,922000103,CDLG,6.19,0.365,2017/1/3 8:51,20170103CDLG000410056423
30214808,925090000,CDLG,25.42,1.78,2017/1/3 8:51,20170103CDLG000410056423
29989083,922000000,CDLG,4.2,0.415,2017/1/3 8:52,20170103CDLG000410056424
29989071,922000002,CDLG,3.4,0.45,2017/1/3 8:52,20170103CDLG000410056424
30023177,922000103,CDLG,6.2,0.38,2017/1/3 8:52,20170103CDLG000410056424
30031738,915030101,CDLG,4.92,1.132,2017/1/3 8:53,20170103CDLG000410056425
29989065,922000000,CDLG,21.57,0.164,2017/1/3 8:53,20170103CDLG000410056426
30214313,930020502,CDLG,8.52,1,2017/1/3 8:53,20170103CDLG000410056426
30006937,930010000,CDLG,20.52,1,2017/1/3 8:53,20170103CDLG000410056426
30113909,930020001,CDLG,9.52,1,2017/1/3 8:53,20170103CDLG000410056426
30113909,930020001,CDLG,9.52,1,2017/1/3 8:53,20170103CDLG000410056426
29989059,922000003,CDLG,2.38,2.899,2017/1/3 8:56,20170103CDLG000410056427
29989059,922000003,CDLG,1.98,0.96,2017/1/3 8:56,20170103CDLG000410056428
30023041,923000006,CDLG,3.2,2.179,2017/1/3 8:57,20170103CDLG000410056429
30073663,912060303,CDLG,43.58,0.323,2017/1/3 8:57,20170103CDLG000410056429
29989059,922000003,CDLG,1.98,1.111,2017/1/3 8:57,20170103CDLG000410056430
29989059,922000003,CDLG,1.98,1.111,2017/1/3 8:57,20170103CDLG000410056430
29989059,922000003,CDLG,1.98,1.263,2017/1/3 8:57,20170103CDLG000410056430
30212907,931080104,CDLG,9.52,1,2017/1/3 8:58,20170103CDLG000410056431
30010106,914010001,CDLG,15.52,5,2017/1/3 9:00,20170103CDLG000410056432
29989059,922000003,CDLG,1.98,1.263,2017/1/3 9:00,20170103CDLG000410056432
30031870,915030401,CDLG,6.58,2.802,2017/1/3 9:01,20170103CDLG000410056433
29999817,930000201,CDLG,11.52,1,2017/1/3 9:01,20170103CDLG000410056433
29989059,922000003,CDLG,1.98,1.061,2017/1/3 9:01,20170103CDLG000410056433
29989059,922000003,CDLG,1.98,1.162,2017/1/3 9:01,20170103CDLG000410056433
29989059,922000003,CDLG,1.98,1.212,2017/1/3 9:01,20170103CDLG000410056433
29989059,922000003,CDLG,1.98,1.212,2017/1/3 9:01,20170103CDLG000410056433
29989059,922000003,CDLG,1.98,1.717,2017/1/3 9:01,20170103CDLG000410056433
29989059,922000003,CDLG,1.98,1.768,2017/1/3 9:01,20170103CDLG000410056433
30004081,914040401,CDLG,4.72,1,2017/1/3 9:01,20170103CDLG000410056434
29989077,922000008,CDLG,13.57,0.215,2017/1/3 9:02,20170103CDLG000410056435
30061777,914000000,CDLG,13.02,1,2017/1/3 9:02,20170103CDLG000410056435
30027007,923000006,CDLG,5.6,1.706,2017/1/3 9:02,20170103CDLG000410056437
29989059,922000003,CDLG,1.98,1.162,2017/1/3 9:02,20170103CDLG000410056437
30008488,912040008,CDLG,3.32,1,2017/1/3 9:03,20170103CDLG000410056438
30167946,912040001,CDLG,2.42,1,2017/1/3 9:03,20170103CDLG000410056438
30166692,931070100,CDLG,5.52,1,2017/1/3 9:03,20170103CDLG000410056439
30031870,915030401,CDLG,6.58,0.862,2017/1/3 9:03,20170103CDLG000410056440
30006039,915010001,CDLG,11.58,1.238,2017/1/3 9:03,20170103CDLG000410056440
30022233,960000000,CDLG,0.2,1,2017/1/3 9:03,20170103CDLG000410056440
29989058,922000001,CDLG,1.98,1.737,2017/1/3 9:05,20170103CDLG000410056441
29989059,922000003,CDLG,1.98,2.929,2017/1/3 9:05,20170103CDLG000410056441
29989083,922000000,CDXL,4.2,0.742,2017/1/3 9:05,20170103CDLG000410056442
29989061,922000000,CDXL,5.62,0.1,2017/1/3 9:05,20170103CDLG000410056442
29989063,922000000,CDXL,6.8,0.39,2017/1/3 9:05,20170103CDLG000410056442
30006700,915020002,CDXL,6.12,1,2017/1/3 9:05,20170103CDLG000410056442
30214809,925090000,CDXL,31.42,2.832,2017/1/3 9:05,20170103CDLG000410056442
29989059,922000003,CDXL,1.98,0.909,2017/1/3 9:05,20170103CDLG000410056442
29989059,922000003,CDXL,1.98,1.111,2017/1/3 9:07,20170103CDLG000410056443
29989059,922000003,CDXL,1.98,1.616,2017/1/3 9:07,20170103CDLG000410056443
30006208,915000101,CDXL,47.43,0.251,2017/1/3 9:08,20170103CDLG000410056444
30188638,930020001,CDXL,39.52,1,2017/1/3 9:08,20170103CDLG000410056445
29989077,922000008,CDXL,13.59,0.494,2017/1/3 9:08,20170103CDLG000410056446
30119334,922000000,CDXL,14.81,0.777,2017/1/3 9:09,20170103CDLG000410056447
30156635,922000103,CDXL,31.58,0.413,2017/1/3 9:09,20170103CDLG000410056447
29989073,922000002,CDXL,4.8,1.158,2017/1/3 9:09,20170103CDLG000410056447
30022232,960000000,CDXL,0.3,1,2017/1/3 9:09,20170103CDLG000410056447
30156633,922000103,CDXL,39.58,0.563,2017/1/3 9:09,20170103CDLG000410056447
30023192,922000000,CDXL,9.62,0.2,2017/1/3 9:09,20170103CDLG000410056447
30171442,930020500,CDXL,19.52,2,2017/1/3 9:09,20170103CDLG000410056447
30171543,930020502,CDXL,14.52,1,2017/1/3 9:09,20170103CDLG000410056447
29989059,922000003,CDXL,1.98,0.909,2017/1/3 9:09,20170103CDLG000410056447
29989059,922000003,CDXL,1.98,1.263,2017/1/3 9:09,20170103CDLG000410056447
29989082,922000000,CDXL,8.8,1.1,2017/1/3 9:09,20170103CDLG000410056447
30192287,931050304,CDXL,9.52,1,2017/1/3 9:11,20170103CDLG000410056448
29999817,930000201,CDXL,11.52,1,2017/1/3 9:11,20170103CDLG000410056448
30163281,914010000,CDXL,2,1,2017/1/3 9:11,20170103CDLG000410056448
30163281,914010000,CDXL,2,1,2017/1/3 9:11,20170103CDLG000410056448
30054571,931060403,CDXL,5.12,1,2017/1/3 9:11,20170103CDLG000410056448
30063989,930010005,CDXL,4.52,1,2017/1/3 9:12,20170103CDLG000410056449
30063989,930010005,CDXL,4.52,1,2017/1/3 9:12,20170103CDLG000410056449
30184351,915000106,CDXL,15.59,0.288,2017/1/3 9:13,20170103CDLG000410056450
30006206,915000003,CDXL,25.17,0.27,2017/1/3 9:13,20170103CDLG000410056450
30179551,915000106,CDXL,59.31,0.258,2017/1/3 9:13,20170103CDLG000410056450
30179558,915000100,CDXL,47.47,0.186,2017/1/3 9:13,20170103CDLG000410056450
30023177,922000103,CDXL,6.2,1.14,2017/1/3 9:14,20170103CDLG000410056451
29989059,922000003,CDXL,1.98,1.313,2017/1/3 9:14,20170103CDLG000410056451
30202566,930020001,CDXL,9.52,1,2017/1/3 9:14,20170103CDLG000410056452
30113909,930020001,CDXL,9.52,1,2017/1/3 9:14,20170103CDLG000410056452
30179545,915000106,CDXL,67.32,0.13,2017/1/3 9:15,20170103CDLG000410056453
30179520,915000100,CDXL,77.4,0.108,2017/1/3 9:15,20170103CDLG000410056453
30179551,915000106,CDXL,59.18,0.136,2017/1/3 9:15,20170103CDLG000410056453
30151325,924000000,CDXL,33.6,0.259,2017/1/3 9:15,20170103CDLG000410056453
29989059,922000003,CDXL,1.98,1.01,2017/1/3 9:15,20170103CDLG000410056453
30005836,914050500,CDXL,6.62,1,2017/1/3 9:16,20170103CDLG000410056454
30020425,914000200,CDXL,7.62,1,2017/1/3 9:16,20170103CDLG000410056454
29989091,922000000,CDXL,4.2,0.59,2017/1/3 9:16,20170103CDLG000410056455
30006041,915010000,CDXL,7.58,1.206,2017/1/3 9:16,20170103CDLG000410056455
29989077,922000008,CDXL,13.59,0.408,2017/1/3 9:16,20170103CDLG000410056455
30023041,923000006,CDXL,3.2,0.838,2017/1/3 9:16,20170103CDLG000410056455
30022232,960000000,CDXL,0.3,1,2017/1/3 9:16,20170103CDLG000410056455
29989540,924020000,CDXL,11.57,0.41,2017/1/3 9:16,20170103CDLG000410056455
30023192,922000000,CDXL,9.63,0.08,2017/1/3 9:16,20170103CDLG000410056455
30000900,930020102,CDXL,72.82,1,2017/1/3 9:18,20170103CDLG000410056457
29989831,931080003,CDXL,5.12,1,2017/1/3 9:18,20170103CDLG000410056457
29989831,931080003,CDXL,5.12,1,2017/1/3 9:18,20170103CDLG000410056457
30080844,930010002,CDXL,36.52,1,2017/1/3 9:18,20170103CDLG000410056457
30165691,931060121,CDXL,3.52,1,2017/1/3 9:18,20170103CDLG000410056457
29989148,923000006,CDXL,8.8,1.383,2017/1/3 9:19,20170103CDLG000410056458
29989059,922000003,CDXL,1.98,1.465,2017/1/3 9:19,20170103CDLG000410056459
29989059,922000003,CDXL,1.98,1.566,2017/1/3 9:19,20170103CDLG000410056459
30200397,914040300,CDXL,4.52,1,2017/1/3 9:20,20170103CDLG000410056460
29989099,922000008,CDXL,1.58,0.76,2017/1/3 9:20,20170103CDLG000410056461
30023195,922000001,CDXL,1.98,0.556,2017/1/3 9:20,20170103CDLG000410056461
30006343,915030400,CDXL,3.98,1.651,2017/1/3 9:20,20170103CDLG000410056461
